Source_Name RAJ2000 DEJ2000 Redshift SpectrumType Pivot_Energy PL_Flux_Density PL_Index LP_Flux_Density LP_Index LP_beta CLASS SED_class Variability_Index Frac_Variability Unc_Frac_Variability Flux1000 Unc_Flux1000
J0509.4+0542 77.35929870605469 5.701399803161621 0.336 LogParabola 1047.384521484375 7.771491783437057e-12 2.0942118167877197 8.166981847745891e-12 2.0116631984710693 0.052890196442604065 bll ISP 1232.4537353515625 0.6024890542030334 0.12942826747894287 8.156310293827573e-09 1.5272144660016806e-10
J0509.6+8425 77.40450286865234 84.42040252685547 1.34 PowerLaw 751.8671264648438 3.305384123960392e-13 2.660548210144043 3.4307826761795224e-13 2.6041243076324463 0.03877054899930954 bll "" 11.632225036621094 0.0 10.0 9.320653276967406e-11 2.2560342483046725e-11
J0509.6-0402 77.42169952392578 -4.036600112915039 0.304 PowerLaw 3950.705078125 1.607624149362226e-14 1.9806885719299316 1.6425508753158992e-14 1.9666248559951782 0.012620686553418636 bll HSP 10.510555267333984 0.0 10.0 2.4648036389685046e-10 4.1129211147961087e-11
J0510.0+1800 77.51809692382812 18.013500213623047 0.416 LogParabola 1006.9671020507812 4.205024783238143e-12 2.2163708209991455 4.597821689350523e-12 2.0997207164764404 0.09199472516775131 fsrq LSP 1997.015625 1.5439441204071045 0.3303290605545044 3.777680390726346e-09 1.1337140948253221e-10
J0511.4-6804 77.85150146484375 -68.08300018310547 0.000927 PowerLaw 2875.496337890625 2.130612784183132e-14 2.2270009517669678 2.1288360478729715e-14 2.2270405292510986 -0.000333658215822652 bcu ISP 20.592811584472656 0.6162776947021484 0.31380414962768555 1.818871164793734e-10 3.5800480635561627e-11
J0515.6-4556 78.90589904785156 -45.948299407958984 0.194 LogParabola 923.8787841796875 2.8380717914666675e-12 2.3822414875030518 3.066178821259369e-12 2.3385868072509766 0.08212052285671234 fsrq LSP 1264.4158935546875 1.3293246030807495 0.28511232137680054 1.7475644265019241e-09 6.350777542740715e-11
J0516.4+7350 79.10420227050781 73.84950256347656 0.251 LogParabola 2371.39111328125 6.979752740403702e-14 1.915922999382019 7.758531772768251e-14 1.760621428489685 0.09452646970748901 bll HSP 12.134270668029785 0.09804123640060425 0.20782102644443512 4.133453024302014e-10 3.6036156697560884e-11
J0516.7-6207 79.17980194091797 -62.12480163574219 1.3 LogParabola 880.0718383789062 3.076145458150159e-12 2.175541400909424 3.218740812077625e-12 2.1101202964782715 0.04745715856552124 bll LSP 240.75616455078125 0.42932096123695374 0.09560027718544006 2.0489021590464063e-09 6.529615043104897e-11
J0516.8-0509 79.2240982055664 -5.154699802398682 1.413 LogParabola 480.48577880859375 2.3098909937568912e-12 2.736804723739624 3.978743983584776e-12 2.416834592819214 0.6028730273246765 fsrq LSP 36.25056457519531 0.6541666388511658 0.2005385160446167 1.8158624603969997e-10 4.543354581443282e-11
J0517.5+0858 79.39409637451172 8.97920036315918 0.328 LogParabola 6597.0263671875 4.6599686999784784e-15 2.1692147254943848 8.84891169535126e-15 1.9018230438232422 0.9917021989822388 fsrq LSP 18.283931732177734 0.3123704791069031 0.48617324233055115 1.2475047383997406e-10 3.577502530327514e-11
J0519.6-4544 79.90579986572266 -45.743900299072266 0.035058 PowerLaw 1447.189697265625 1.7772652652955218e-13 2.5386126041412354 1.6102726519817007e-13 2.538698434829712 -0.07421547919511795 rdg LSP 11.938424110412598 0.11846829950809479 0.21990540623664856 2.950914235189117e-10 3.557009894961105e-11
J0521.2+1637 80.3135986328125 16.631000518798828 0.759 PowerLaw 2962.416748046875 2.7222336188080336e-14 2.1636533737182617 4.550158332256894e-14 1.7546491622924805 0.6879311800003052 css LSP 57.90794372558594 1.3651752471923828 0.34449419379234314 2.4413931987155024e-10 4.5534197939955945e-11
J0521.3-1734 80.3407974243164 -17.574499130249023 0.347 LogParabola 966.3395385742188 5.373867041462421e-13 2.404322862625122 6.833601067825212e-13 2.3041317462921143 0.22948788106441498 fsrq LSP 8.630270004272461 0.0 10.0 4.0055667116511984e-10 4.375028464509434e-11
J0521.6+0103 80.41059875488281 1.0533000230789185 1.496474 PowerLaw 3807.029296875 1.6316119530218783e-14 1.987899899482727 1.7387831354864075e-14 1.9762489795684814 0.03288913518190384 bll LSP 25.579938888549805 0.6503235697746277 0.28257066011428833 2.3308341368100116e-10 3.899767314630154e-11
J0522.9-3628 80.73699951171875 -36.46860122680664 0.056 LogParabola 419.92779541015625 5.1991785876559504e-11 2.4476540088653564 5.5942198790015496e-11 2.3649003505706787 0.07852767407894135 AGN LSP 735.7705078125 0.34303927421569824 0.07420898973941803 4.249810725553971e-09 9.166092884704824e-11
J0524.5+2839 81.12799835205078 28.65719985961914 1.5 PowerLaw 3573.9560546875 6.606104145700023e-14 2.025181770324707 7.324300671171513e-14 1.962515950202942 0.06867814064025879 bcu "" 18.41905403137207 0.24012504518032074 0.11804483830928802 8.424997921530064e-10 6.864568635744916e-11
J0525.4-4600 81.37169647216797 -46.00699996948242 1.479 PowerLaw 1978.1710205078125 6.01338233765028e-14 2.2468082904815674 6.842298266602348e-14 2.121185302734375 0.1290467232465744 fsrq LSP 13.799443244934082 0.2192738801240921 0.2700899541378021 2.2268602239972068e-10 3.1158152447030574e-11
J0525.6-2008 81.41780090332031 -20.144899368286133 0.092 LogParabola 1750.559326171875 5.93606449259855e-14 2.1570675373077393 8.311047976130442e-14 1.8587754964828491 0.34301695227622986 bll LSP 13.793962478637695 0.31056925654411316 0.3476266860961914 2.1353489809694537e-10 3.5994568436947816e-11
J0525.8-0052 81.46659851074219 -0.8708999752998352 1.2 LogParabola 2125.95361328125 9.356796885689675e-14 2.087322235107422 1.180421998212347e-13 1.952588677406311 0.21154288947582245 bll LSP 43.87824630737305 0.729994535446167 0.20722642540931702 4.664033603773987e-10 5.711089587356888e-11
J0526.2-4830 81.57140350341797 -48.515098571777344 1.3 LogParabola 841.226318359375 6.099653768187885e-12 2.2788755893707275 6.6012633727352554e-12 2.2019026279449463 0.08102206140756607 fsrq LSP 1190.0672607421875 0.7156373262405396 0.1538398563861847 3.3522375986194675e-09 8.596126588322761e-11
J0527.3-6223 81.8385009765625 -62.39509963989258 0.083 PowerLaw 3872.718505859375 6.405613395260709e-15 2.0481131076812744 6.6486034309054445e-15 2.018465995788574 0.02641669288277626 bll "" 8.126519203186035 0.0 10.0 9.706616760363218e-11 2.4295229023030274e-11
J0528.7-5920 82.1863021850586 -59.34389877319336 1.13 PowerLaw 2563.343994140625 4.5757505857252356e-14 2.013568878173828 5.164897237111207e-14 1.9116692543029785 0.09241840988397598 bll HSP 17.6092586517334 0.21567721664905548 0.17658476531505585 2.976810464794255e-10 3.0752605323369764e-11
J0529.4-0521 82.3727035522461 -5.361700057983398 0.685 LogParabola 1028.630615234375 4.780176905347377e-13 2.627152681350708 5.852080430489293e-13 2.80301833152771 0.18753409385681152 fsrq "" 14.206097602844238 0.2347346544265747 0.22631262242794037 3.218345312472337e-10 5.568965080748889e-11
J0530.9+1332 82.73639678955078 13.540200233459473 2.07 LogParabola 749.2761840820312 5.459249805689348e-12 2.588827610015869 7.139366788727619e-12 2.5418994426727295 0.24066698551177979 FSRQ LSP 519.9031982421875 1.038397192955017 0.22576017677783966 1.760392165373048e-09 9.711827175795662e-11
J0532.0-4827 83.002197265625 -48.46070098876953 0.812 LogParabola 970.82666015625 4.063187286629244e-12 2.194697856903076 4.385135917578387e-12 2.0846478939056396 0.08730737864971161 BLL ISP 3410.728515625 1.609255075454712 0.34378817677497864 3.3754943284947103e-09 8.958424974059298e-11
J0532.6+0732 83.1719970703125 7.549300193786621 1.254 LogParabola 627.13134765625 2.0200478442755632e-11 2.361508846282959 2.2131360979948944e-11 2.2715656757354736 0.08667615056037903 FSRQ LSP 653.2348022460938 0.48124903440475464 0.10417597740888596 5.142781756006798e-09 1.241042962840666e-10
J0532.9-8325 83.24539947509766 -83.43240356445312 0.774 PowerLaw 3656.69091796875 1.6353434719677123e-14 2.148230791091919 1.8247500339625515e-14 2.06784987449646 0.08377203345298767 fsrq LSP 95.06295776367188 1.5830211639404297 0.36972060799598694 2.2968178747806434e-10 4.020843727414736e-11
J0533.3+4823 83.33380126953125 48.383399963378906 1.16 LogParabola 728.45068359375 8.630728944025723e-12 2.3662593364715576 9.529417185905054e-12 2.2809526920318604 0.08902209997177124 fsrq LSP 279.1035461425781 0.3549594283103943 0.07900059223175049 3.1581630643984226e-09 9.255498450988497e-11
J0533.8-3749 83.47489929199219 -37.83089828491211 1.668 PowerLaw 1354.69287109375 1.2774116074816544e-13 2.3245561122894287 1.4159039338126206e-13 2.308549642562866 0.09134073555469513 fsrq LSP 36.34186935424805 0.825145959854126 0.24728280305862427 1.9493685832205898e-10 2.8522356351756706e-11
J0536.4-3401 84.10440063476562 -34.01679992675781 0.684 LogParabola 272.6456604003906 5.2530011590556924e-11 2.6050634384155273 5.90130305733183e-11 2.4145007133483887 0.12334694713354111 fsrq LSP 672.74365234375 0.7114458680152893 0.15398965775966644 1.1179570602593003e-09 6.947183800454226e-11
J0537.7-5717 84.42510223388672 -57.29090118408203 1.55 LogParabola 1961.96484375 1.0474267124211539e-13 1.9968082904815674 1.1959026434069098e-13 1.774532675743103 0.1459902673959732 bll HSP 8.150005340576172 0.0 10.0 4.327022351535703e-10 3.844178794731867e-11
J0538.2-3910 84.57460021972656 -39.16960144042969 0.44 PowerLaw 3382.42578125 1.7347465152729724e-14 1.9467477798461914 1.9741337809798566e-14 1.8662770986557007 0.08192544430494308 bll HSP 40.78794860839844 0.9366699457168579 0.2780880331993103 1.939814558982178e-10 2.909387661342855e-11
J0538.8-4405 84.70890045166016 -44.08620071411133 0.892 LogParabola 642.8059692382812 4.5792789699072856e-11 2.12162446975708 4.91587569262375e-11 2.0297083854675293 0.06487228721380234 BLL LSP 10041.6572265625 0.8018236756324768 0.17111444473266602 1.6639411626329093e-08 1.8073195717782653e-10
J0539.6+1432 84.90519714355469 14.544300079345703 2.69 LogParabola 743.2293090820312 2.3672836694382804e-12 2.555142402648926 2.7155775458170828e-12 2.427454710006714 0.14099185168743134 FSRQ LSP 206.63510131835938 1.2338417768478394 0.27579692006111145 7.82994724612962e-10 7.235969462504599e-11
J0539.9-2839 84.99520111083984 -28.65850067138672 3.104 LogParabola 455.0339050292969 1.1055318119290725e-11 2.7080326080322266 1.24171098750403e-11 2.675557851791382 0.1139482632279396 fsrq LSP 157.4418487548828 0.4093247354030609 0.09374663233757019 7.165836812816906e-10 4.445954368548222e-11
J0540.8-5415 85.20690155029297 -54.25749969482422 1.185 PowerLaw 643.7572021484375 1.7284178645618486e-12 2.731111764907837 1.8406868911025054e-12 2.730882406234741 0.04679490998387337 fsrq LSP 115.87313079833984 0.8126730918884277 0.1901962161064148 2.9992111572063607e-10 3.312074572936474e-11
J0541.4-7334 85.35140228271484 -73.57740020751953 0.000927 PowerLaw 1571.7342529296875 9.139532257092589e-14 2.363067865371704 1.03916644711953e-13 2.287736654281616 0.10720023512840271 bcu LSP 13.908650398254395 0.3128301203250885 0.23732025921344757 1.9489129754468593e-10 3.017144520334192e-11
J0541.6-0541 85.41400146484375 -5.697400093078613 0.838 LogParabola 1284.4615478515625 3.355415175310822e-13 2.5537195205688477 5.044345475178902e-13 2.940566301345825 0.35675376653671265 fsrq LSP 12.411262512207031 0.2055734395980835 0.2817927598953247 4.980841850077411e-10 7.745296071171026e-11
J0543.9-5531 85.98139953613281 -55.53269958496094 0.273 LogParabola 2087.893310546875 4.0580687139628313e-13 1.777165412902832 4.354985068313194e-13 1.651358723640442 0.06263795495033264 bll HSP 145.12606811523438 0.4244292676448822 0.09760739654302597 1.975683616706192e-09 6.785200873382635e-11
J0546.9-2206 86.72660064697266 -22.11240005493164 0.28 PowerLaw 4479.46923828125 4.968001972126398e-15 1.9502633810043335 5.926323190188652e-15 1.933308720588684 0.08023829758167267 bll "" 9.89787769317627 0.0 10.0 9.615599982915057e-11 2.5910038004006708e-11
J0550.3-5733 87.58470153808594 -57.5536003112793 2.001 PowerLaw 1972.0054931640625 4.695130731684899e-14 2.2338743209838867 4.78751830930782e-14 2.2254583835601807 0.009150509722530842 fsrq LSP 15.12757396697998 0.15122945606708527 0.5146546959877014 1.7290274767489677e-10 2.7866807819632022e-11
J0550.5-3216 87.62519836425781 -32.277099609375 0.069 PowerLaw 3382.16748046875 2.8334183821898326e-14 1.8908653259277344 2.875602317028991e-14 1.8824706077575684 0.007823653519153595 bll HSP 12.214207649230957 0.1940947324037552 0.2053149789571762 3.132987480558569e-10 3.444815266373524e-11
J0552.4+3755 88.10330200195312 37.91999816894531 0.815 PowerLaw 812.02685546875 1.1847940163678405e-12 2.648265838623047 1.2666273195224842e-12 2.6304333209991455 0.04662792757153511 bcu LSP 14.047843933105469 0.26563188433647156 0.1797201782464981 4.141208764796289e-10 5.3684424961009114e-11
J0554.4-2757 88.61039733886719 -27.95639991760254 0.230523 PowerLaw 11046.484375 7.477068463043865e-16 1.6218293905258179 9.551189041260406e-16 1.5024666786193848 0.13758587837219238 bll HSP 14.941489219665527 0.0 10.0 5.5783447305834954e-11 2.0628630748031895e-11
J0555.6+3947 88.90149688720703 39.78779983520508 2.365 LogParabola 492.3693542480469 9.514536727928125e-12 2.7187740802764893 1.2673083069070223e-11 2.5877788066864014 0.27059853076934814 fsrq LSP 207.91439819335938 0.6920766830444336 0.1548478603363037 8.054406586133211e-10 6.35719740738061e-11
J0558.0-3837 89.52330017089844 -38.63169860839844 0.302 LogParabola 2207.098388671875 1.3298189589436293e-13 1.880733609199524 1.4559802473911032e-13 1.7283883094787598 0.0879618227481842 bll HSP 14.622715950012207 0.1477823257446289 0.11593092978000641 6.910568783879967e-10 4.723295365938185e-11
J0600.3+1244 90.08159637451172 12.744400024414062 0.084 LogParabola 10944.6806640625 3.766354869855822e-15 1.5516738891601562 5.1607553307024285e-15 1.3965235948562622 0.17301544547080994 bcu HSP 14.17434310913086 0.24010927975177765 0.2864105999469757 2.2481896899684273e-10 4.6441496481808286e-11
J0600.6-3939 90.15070343017578 -39.650699615478516 1.661 LogParabola 350.20751953125 1.2855217758345194e-11 2.7812695503234863 1.619724146473267e-11 2.6311051845550537 0.22250080108642578 fsrq LSP 100.42865753173828 0.5121482014656067 0.1223445013165474 3.5198621795018425e-10 3.866392622731141e-11
J0601.1-7035 90.2957992553711 -70.5895004272461 2.409 LogParabola 696.93212890625 5.53838789066341e-12 2.3795087337493896 6.121349521021058e-12 2.2774698734283447 0.10349167138338089 fsrq LSP 790.8271484375 0.8024081587791443 0.17343230545520782 1.791171766463151e-09 6.356648540872811e-11
J0601.3-7238 90.32649993896484 -72.63729858398438 0.000927 PowerLaw 2437.720703125 2.8292562316936144e-14 2.2211172580718994 2.924023463678552e-14 2.211496114730835 0.022684019058942795 bll "" 14.613058090209961 0.1982647180557251 0.5080834627151489 1.671078136977755e-10 2.8514574382243474e-11
J0601.4+2320 90.37030029296875 23.34779930114746 0.274 LogParabola 670.8111572265625 2.379529732976504e-12 2.836869716644287 3.3717607698935392e-12 2.8447980880737305 0.36987462639808655 fsrq LSP 10.487272262573242 0.0 10.0 4.224697258692345e-10 9.143420048873807e-11
J0601.8-2003 90.472900390625 -20.05900001525879 1.216 PowerLaw 573.2117919921875 2.0624623970483258e-12 2.687842607498169 2.3247989904690014e-12 2.6540608406066895 0.10388685017824173 fsrq LSP 23.082935333251953 0.30162203311920166 0.12309214472770691 2.738314297534572e-10 3.4901921630581256e-11
J0602.0+5315 90.51480102539062 53.26570129394531 0.052 PowerLaw 3120.59619140625 8.209645935069662e-14 1.9497385025024414 8.596810465106089e-14 1.9239753484725952 0.02703513391315937 bll "" 64.10904693603516 0.5273685455322266 0.1329909712076187 7.850841643453066e-10 4.78991915575655e-11
J0602.7-0007 90.69529724121094 -0.12479999661445618 0.118 PowerLaw 3189.78076171875 3.0525410622600155e-14 2.2377519607543945 3.1132916204898095e-14 2.241082191467285 0.009317687712609768 bll "" 11.80321216583252 0.0 10.0 3.295977102357739e-10 6.22915399817181e-11
J0604.1-4816 91.04769897460938 -48.279701232910156 0.454 PowerLaw 5412.03369140625 9.105462728481537e-15 1.7936168909072876 1.0352719590346442e-14 1.7374062538146973 0.07038887590169907 bll HSP 19.307113647460938 0.5134091973304749 0.1978650838136673 2.3106062896349755e-10 3.223135994212534e-11
J0604.8+4411 91.20700073242188 44.19240188598633 1.136 LogParabola 722.9886474609375 1.3327851192471152e-12 2.5235159397125244 1.5603639257413815e-12 2.40419340133667 0.13752105832099915 bcu LSP 163.00485229492188 1.3018534183502197 0.2925971746444702 4.281185683741029e-10 4.692329164113218e-11
J0606.5-4730 91.6416015625 -47.50379943847656 0.029771 PowerLaw 3235.167724609375 2.830047021653171e-14 1.9476714134216309 3.28352491409719e-14 1.8839695453643799 0.09460914880037308 bcu HSP 17.101369857788086 0.2981209456920624 0.20162619650363922 2.9023899950075815e-10 3.369197976166305e-11
J0607.2-2518 91.81800079345703 -25.31329917907715 0.275 PowerLaw 3703.167724609375 1.2285380266536475e-14 1.9033225774765015 1.44246424429572e-14 1.8393473625183105 0.0872817188501358 bll "" 14.33223819732666 0.30776169896125793 0.37448549270629883 1.6179167727781163e-10 2.793775107090557e-11
J0608.0+6721 92.00569915771484 67.3511962890625 1.97 LogParabola 746.1106567382812 1.1243177612876853e-12 2.4792988300323486 1.2866391979615699e-12 2.373995542526245 0.12231339514255524 fsrq LSP 89.04109954833984 0.730087161064148 0.17514851689338684 4.000648701207865e-10 3.6638459627313935e-11
J0608.0-0835 92.01010131835938 -8.585700035095215 0.87 LogParabola 771.84033203125 4.6191778700632735e-12 2.4040427207946777 5.2716897687432596e-12 2.3234589099884033 0.10967674851417542 fsrq LSP 335.9620361328125 0.7566275000572205 0.16623052954673767 1.8934025458605674e-09 9.221438890261169e-11
J0608.1-6028 92.02799987792969 -60.47549819946289 1.1 PowerLaw 963.2103881835938 3.3281919429618834e-13 2.748574733734131 3.7717333596642977e-13 2.714901924133301 0.14485342800617218 fsrq LSP 39.17261505126953 0.7339304089546204 0.21405938267707825 1.717440217818833e-10 2.875901253251989e-11
J0608.1-1521 92.03019714355469 -15.363900184631348 1.094 LogParabola 489.2969665527344 7.384943351285145e-12 2.5453124046325684 8.501254387949242e-12 2.4248316287994385 0.12859351933002472 fsrq LSP 373.1019592285156 1.1403485536575317 0.24975880980491638 8.059429235096616e-10 6.084443365805825e-11
J0609.0-2219 92.26200103759766 -22.331600189208984 1.926 PowerLaw 1675.429443359375 9.004129635902663e-14 2.2833313941955566 1.0882912409790335e-13 2.24068284034729 0.16251251101493835 fsrq LSP 25.256601333618164 0.5480214953422546 0.22360578179359436 2.2740842542390283e-10 3.5247034457785986e-11
J0610.9-6054 92.73049926757812 -60.91640090942383 1.773 LogParabola 951.77587890625 4.810273815554489e-13 2.6498196125030518 5.63845194492818e-13 2.6485252380371094 0.17498819530010223 fsrq LSP 33.365543365478516 0.5469988584518433 0.17466288805007935 2.6867799651775215e-10 3.311672810979438e-11
J0612.5-3138 93.12799835205078 -31.638099670410156 0.873 PowerLaw 875.417236328125 7.101036880903522e-13 2.533527374267578 7.371797399943758e-13 2.532824754714966 0.026639051735401154 fsrq LSP 40.075347900390625 0.5122577548027039 0.14671798050403595 3.3040176150578304e-10 3.681368404562235e-11
J0613.6+7108 93.41410064697266 71.135498046875 0.267 PowerLaw 4636.4404296875 5.818038921728136e-15 2.0410213470458984 5.808598316014513e-15 2.044361114501953 -0.0028273011557757854 bll ISP 29.013715744018555 0.6590017676353455 0.3172430098056793 1.2690788697700128e-10 2.850058383740972e-11
J0617.7-1715 94.42510223388672 -17.253700256347656 0.098 LogParabola 2146.19287109375 1.959828783634765e-13 1.9408891201019287 2.176203688824055e-13 1.8056031465530396 0.08915410190820694 bll ISP 25.20802116394043 0.2599555552005768 0.09737826883792877 9.622913577089776e-10 6.376468797419932e-11
J0618.1-2428 94.53250122070312 -24.482500076293945 0.2995 LogParabola 1553.1842041015625 1.0048687955951235e-13 2.2689719200134277 1.264096791651903e-13 2.1221210956573486 0.21402131021022797 fsrq ISP 9.342638969421387 0.0 10.0 2.51446807819633e-10 4.098991979173405e-11
J0618.9-1138 94.74819946289062 -11.63599967956543 0.97 PowerLaw 1525.869140625 1.7045139442690288e-13 2.4883975982666016 2.0381183448835855e-13 2.4164979457855225 0.15247727930545807 bcu LSP 18.42363166809082 0.49229007959365845 0.26097550988197327 3.2753721956879644e-10 5.548952269895935e-11
J0620.5-2512 95.14450073242188 -25.212900161743164 1.9 LogParabola 782.2002563476562 1.545773817106244e-12 2.612095832824707 1.878921063874772e-12 2.640894651412964 0.16890552639961243 bcu LSP 128.0860137939453 0.6636754870414734 0.15456704795360565 5.147278714368042e-10 4.683893550794238e-11
J0620.7+2643 95.17659759521484 26.72909927368164 0.133 PowerLaw 17414.529296875 1.2433768156917694e-15 1.5471417903900146 1.4347189114985556e-15 1.5353401899337769 0.05831798538565636 bll HSP 10.440030097961426 0.0 10.0 1.7376064476160025e-10 4.000103720480652e-11
J0621.7-3411 95.43250274658203 -34.19770050048828 0.529 PowerLaw 3979.10791015625 8.737863981900327e-15 2.1110317707061768 9.798541508341738e-15 2.01469087600708 0.09351519495248795 bll HSP 6.471383571624756 0.0 10.0 1.443211106177955e-10 3.4499424150791214e-11
J0622.4-6433 95.61409759521484 -64.55770111083984 0.128889 PowerLaw 329.551025390625 4.290657239225393e-12 3.0757060050964355 3.88576237159155e-12 3.086156129837036 -0.0752442255616188 fsrq LSP 13.83794116973877 0.18613380193710327 0.26456889510154724 6.806695485028769e-11 2.2154996587309128e-11
J0622.9+3326 95.72959899902344 33.43349838256836 1.062 LogParabola 953.5978393554688 4.009244759101138e-12 2.2164881229400635 4.402291465394059e-12 2.126429796218872 0.08001435548067093 BCU LSP 2686.06201171875 1.7751473188400269 0.3794080317020416 3.1762192875817163e-09 1.0122583327110135e-10
J0623.9-5259 95.9823989868164 -52.995399475097656 0.44 PowerLaw 3101.3681640625 2.2890294599565465e-14 2.0111184120178223 2.2212524246160992e-14 2.023115873336792 -0.01489847619086504 bll "" 16.86832046508789 0.35690683126449585 0.2733975946903229 2.1845170117273938e-10 3.09854954194666e-11
J0625.8-5441 96.45230102539062 -54.691898345947266 2.051 PowerLaw 478.6351013183594 2.7733063241719424e-12 2.816302537918091 2.8745113928030364e-12 2.800690174102783 0.027794314548373222 fsrq LSP 29.85584831237793 0.3885635435581207 0.1281932294368744 1.9176206456084088e-10 2.994282252699598e-11
J0626.4-1712 96.61750030517578 -17.20170021057129 0.7 PowerLaw 2057.630615234375 5.934384656857555e-14 2.2830893993377686 5.6252776010424013e-14 2.3010237216949463 -0.030255567282438278 bll HSP 8.810808181762695 0.0 10.0 2.3961427286778303e-10 4.0658414135474885e-11
J0627.0-3529 96.77469635009766 -35.486698150634766 0.055 PowerLaw 2441.644775390625 2.1239871569444374e-13 1.9114075899124146 2.1894361052886974e-13 1.8903998136520386 0.017333991825580597 rdg HSP 25.004335403442383 0.17233344912528992 0.06560586392879486 1.2645705593783418e-09 5.6734273529146506e-11
J0628.6+6900 97.16950225830078 69.00060272216797 0.37 PowerLaw 1915.3948974609375 7.029874051584992e-14 2.197209596633911 7.677697724545879e-14 2.1557652950286865 0.06436845660209656 bcu "" 11.506837844848633 0.0 10.0 2.4395818698508265e-10 2.822260654344877e-11
J0629.3-1959 97.3478012084961 -19.999900817871094 1.724 LogParabola 931.6046142578125 2.3191958336415963e-12 2.2153472900390625 2.5622399167646304e-12 2.1202096939086914 0.0873318538069725 bll LSP 500.79180908203125 0.9500662684440613 0.2065161019563675 1.7486032621860659e-09 7.957248054912824e-11
J0633.4-2222 98.36959838867188 -22.372400283813477 1.508 LogParabola 834.4764404296875 8.107724561168261e-13 2.5867109298706055 1.0957312531270635e-12 2.545391321182251 0.31904539465904236 fsrq LSP 118.93025970458984 1.0266695022583008 0.2407524585723877 3.5069649961805283e-10 4.546327203591716e-11
J0634.9-2335 98.73049926757812 -23.594900131225586 1.535 PowerLaw 800.51513671875 1.1576583875544388e-12 2.598345994949341 1.286606563476178e-12 2.571290969848633 0.08493401110172272 fsrq LSP 24.196889877319336 0.31398245692253113 0.12124613672494888 4.06213257475585e-10 4.291062991046424e-11
J0635.6-7518 98.9021987915039 -75.30460357666016 0.653 LogParabola 406.61749267578125 1.1930959692429965e-11 2.68096661567688 1.2799200067858951e-11 2.6064348220825195 0.07194948196411133 fsrq LSP 479.5423889160156 0.9282053112983704 0.2019527405500412 6.386078332809575e-10 4.15221503013985e-11
J0638.6+7320 99.67109680175781 73.34380340576172 1.85 PowerLaw 419.9219055175781 4.51223346881191e-12 2.880182981491089 4.993286600168956e-12 2.8296709060668945 0.08900334686040878 fsrq LSP 76.7468032836914 0.6054030656814575 0.14956891536712646 1.9726455191548808e-10 2.583890566787428e-11
J0640.0-1253 100.02130126953125 -12.895999908447266 0.136 PowerLaw 9037.2568359375 7.420877673751554e-15 1.7083996534347534 7.915143421331067e-15 1.673380732536316 0.0314369797706604 bll HSP 7.226330757141113 0.0 10.0 4.3306033759016316e-10 5.864642105279927e-11
J0641.7-0320 100.43710327148438 -3.34660005569458 1.196 LogParabola 539.5518798828125 1.059720367013739e-11 2.6810357570648193 1.3573705527625268e-11 2.5439717769622803 0.20992405712604523 FSRQ LSP 375.40460205078125 1.0220568180084229 0.22387968003749847 1.3068148785322364e-09 9.943901951858791e-11
J0643.3+0857 100.83450317382812 8.952500343322754 0.882 LogParabola 950.7610473632812 3.3956067124751854e-12 2.539001703262329 4.323300831915455e-12 2.5705130100250244 0.18251745402812958 fsrq LSP 394.8587341308594 0.8474881052970886 0.18569523096084595 2.136655519180408e-09 1.1351188738961682e-10
J0644.4-6712 101.10530090332031 -67.21240234375 1.93 LogParabola 1067.9351806640625 1.6689351723525592e-12 2.1498589515686035 1.8108645008854674e-12 2.0254452228546143 0.09201223403215408 fsrq LSP 1464.9364013671875 1.4289602041244507 0.30630752444267273 1.7858854395313983e-09 6.429767135385234e-11
J0644.6+6039 101.16230010986328 60.65620040893555 0.3582 PowerLaw 2413.697021484375 5.736358518184867e-14 2.1438095569610596 5.699008430969099e-14 2.1471610069274902 -0.004002450034022331 bll ISP 35.51624298095703 0.5402887463569641 0.16247156262397766 3.3001873456228736e-10 3.237338522255051e-11
J0644.6-2853 101.17430114746094 -28.88680076599121 0.49 LogParabola 3709.005859375 1.947173738708289e-14 1.897188663482666 2.488808109797104e-14 1.6578408479690552 0.20794519782066345 bcu "" 12.567466735839844 0.17952996492385864 0.3430091142654419 2.594612580342215e-10 4.5488966760043326e-11
J0646.7-3913 101.67839813232422 -39.21770095825195 0.681 PowerLaw 502.01397705078125 1.5290042452639763e-12 2.8037405014038086 1.8782900582103856e-12 2.7210159301757812 0.2029036283493042 fsrq LSP 29.39543914794922 0.6453824639320374 0.21383382380008698 1.2281936578872887e-10 2.9802389722721756e-11
J0648.0-3045 102.01010131835938 -30.750900268554688 1.153 LogParabola 539.4395141601562 8.570341485103494e-12 2.4611353874206543 9.86811153624867e-12 2.343311071395874 0.13661079108715057 fsrq LSP 494.3961486816406 0.7941514849662781 0.17281459271907806 1.325939469332127e-09 6.43720216020327e-11
J0648.4-1743 102.11100006103516 -17.723100662231445 1.232 LogParabola 795.6590576171875 1.1092279005031624e-11 2.4228334426879883 1.2778438029936723e-11 2.3634583950042725 0.12676838040351868 fsrq LSP 3357.53173828125 1.2548404932022095 0.2682189643383026 4.7106745171277e-09 1.237148300470281e-10
J0648.4-6941 102.11720275878906 -69.69270324707031 0.233 PowerLaw 6879.068359375 1.4576496815675057e-15 1.8305869102478027 1.8845159587428098e-15 1.7440816164016724 0.16181358695030212 bll HSP 8.7051420211792 0.0 10.0 5.860198437623865e-11 2.0615549198299554e-11
