Source_Name RAJ2000 DEJ2000 Redshift SpectrumType Pivot_Energy PL_Flux_Density PL_Index LP_Flux_Density LP_Index LP_beta CLASS SED_class Variability_Index Frac_Variability Unc_Frac_Variability Flux1000 Unc_Flux1000
J0028.1+7505 7.044400215148926 75.09619903564453 -inf LogParabola 2457.666259765625 5.283409682519703e-14 2.1817755699157715 7.028827118862185e-14 1.9114623069763184 0.29773762822151184 bcu LSP 13.452959060668945 0.2068747580051422 0.2635485529899597 3.528552450227096e-10 4.735643127640188e-11
J0028.9+3553 7.225100040435791 35.89039993286133 -inf PowerLaw 1691.049560546875 9.584984851174552e-14 2.2221577167510986 9.983152000382634e-14 2.1979920864105225 0.02688918076455593 bll LSP 17.531335830688477 0.3400174677371979 0.19439175724983215 2.511981733732682e-10 3.378470073145401e-11
J0029.0-7044 7.250899791717529 -70.74140167236328 -inf PowerLaw 1364.9542236328125 2.585916235916391e-13 2.306870460510254 2.599312366909079e-13 2.300652265548706 0.0045920442789793015 bll LSP 58.97206115722656 0.5186039209365845 0.13716569542884827 4.0472244999811835e-10 3.3294415835438684e-11
J0029.4+2051 7.366499900817871 20.866199493408203 -inf LogParabola 6446.2841796875 3.4216495180147645e-15 1.7444988489151 5.3024359906908135e-15 1.456162691116333 0.3569994866847992 bcu HSP 11.580673217773438 0.0 10.0 9.940754469583979e-11 2.821932444663222e-11
J0030.2-1647 7.564300060272217 -16.797500610351562 -999.0 LogParabola 3050.88916015625 2.888813320500727e-14 1.7859208583831787 3.5354918049169265e-14 1.5146242380142212 0.16975939273834229 bll HSP 40.597251892089844 0.7573207020759583 0.2282928228378296 2.7826704829259086e-10 3.616463725708563e-11
J0031.3+0726 7.829999923706055 7.444300174713135 -inf PowerLaw 3569.15673828125 1.331579330577249e-14 1.9445581436157227 1.5198205446432557e-14 1.859997272491455 0.08963964134454727 bll ISP 15.97087287902832 0.31832557916641235 0.4604690670967102 1.6521957413306865e-10 3.0433176811950347e-11
J0032.3-5522 8.077799797058105 -55.366798400878906 -inf LogParabola 1021.264404296875 4.3108943606658123e-13 2.250279426574707 5.366455977512397e-13 2.100498914718628 0.20305198431015015 bcu "" 308.6566467285156 1.496643304824829 0.3282698392868042 4.148256738112366e-10 3.7607701675046457e-11
J0032.5-4724 8.149700164794922 -47.403900146484375 -inf PowerLaw 7187.07861328125 1.7091387399258725e-15 1.693459153175354 2.482011093911862e-15 1.4650177955627441 0.25104594230651855 bcu HSP 13.090327262878418 0.0 10.0 6.670163033017928e-11 1.9044661681011377e-11
J0033.5-1921 8.395400047302246 -19.35930061340332 -999.0 LogParabola 1664.8809814453125 7.808728707051071e-13 1.747427225112915 8.621973035700947e-13 1.597487211227417 0.07796196639537811 bll HSP 92.86173248291016 0.2741329073905945 0.06675580143928528 2.6887634341221656e-09 8.437654047677157e-11
J0033.9+3858 8.482999801635742 38.97159957885742 -inf LogParabola 1130.38623046875 2.4921097087002297e-13 2.2903153896331787 3.0538484067921257e-13 2.0448851585388184 0.2334595024585724 bcu LSP 33.33132553100586 0.6849448680877686 0.20850971341133118 3.024328287803968e-10 4.0156756392351056e-11
J0034.0-4116 8.514200210571289 -41.27080154418945 -inf PowerLaw 898.7406616210938 3.732062402173053e-13 2.6248245239257812 3.689549479737181e-13 2.624866485595703 -0.00856056809425354 bcu LSP 39.682926177978516 0.7423267364501953 0.20967060327529907 1.7354137571423678e-10 2.5858521920940625e-11
J0035.0-5728 8.752099990844727 -57.47140121459961 -inf LogParabola 831.286376953125 3.068670534692175e-13 2.5204248428344727 3.882420372604972e-13 2.3827948570251465 0.23746824264526367 bcu ISP 8.39924430847168 0.0 10.0 1.4442579077122986e-10 2.725162109862289e-11
J0035.2+1514 8.812299728393555 15.240500450134277 -999.0 LogParabola 2302.267578125 1.9171947016061175e-13 1.8347768783569336 2.1916290397078209e-13 1.6441551446914673 0.11763767153024673 bll ISP 35.077537536621094 0.28743574023246765 0.08924297243356705 1.1152091472510506e-09 6.308244898667326e-11
J0035.8+6131 8.968400001525879 61.523399353027344 -inf PowerLaw 1178.0203857421875 3.9610496957095953e-13 2.6780648231506348 4.595085705168256e-13 2.6883201599121094 0.11079785972833633 bcu "" 28.80280113220215 0.5779550671577454 0.1934496909379959 3.660854674958358e-10 5.507700198692511e-11
J0036.8+1431 9.21619987487793 14.529999732971191 -inf PowerLaw 2112.066162109375 3.207500318949327e-14 2.2822980880737305 3.1884522420314726e-14 2.279437780380249 -0.0012255188776180148 bcu LSP 6.90017557144165 0.0 10.0 1.374676761312088e-10 3.166777950980304e-11
J0039.1+4330 9.799400329589844 43.51219940185547 -inf LogParabola 2315.25927734375 3.648469059421705e-14 2.056499481201172 4.561321210062169e-14 1.924092411994934 0.17928794026374817 bcu ISP 31.704055786132812 0.6518494486808777 0.23183614015579224 2.1667312388728988e-10 3.478585128280365e-11
J0040.3+4050 10.098899841308594 40.83620071411133 -999.0 PowerLaw 5582.69384765625 6.436888816288653e-15 1.9184054136276245 5.520502928895539e-15 1.9877190589904785 -0.07213549315929413 bll LSP 18.32244873046875 0.48970919847488403 0.27660420536994934 1.8710553939538244e-10 3.699303363635664e-11
J0040.9+3203 10.239299774169922 32.05289840698242 -inf LogParabola 1124.1453857421875 1.5194259966964246e-13 2.3527421951293945 2.1604364076801413e-13 2.145435094833374 0.3581196367740631 bcu "" 16.098127365112305 0.4585309624671936 0.2617757320404053 1.885276379454126e-10 3.7754830511937953e-11
J0041.3+6052 10.343000411987305 60.878299713134766 -inf LogParabola 976.3760986328125 9.593713627339961e-13 2.7526652812957764 1.5328821111743052e-12 3.095919370651245 0.645795464515686 bcu "" 5.4013447761535645 0.0 10.0 5.54622958670592e-10 7.005107605095873e-11
J0041.7-1607 10.438199996948242 -16.121000289916992 -inf PowerLaw 5701.24853515625 2.529358118081009e-15 1.8118088245391846 3.3032658639658985e-15 1.7964520454406738 0.1387292444705963 bcu ISP 16.843828201293945 0.4893874228000641 0.727952778339386 7.125654233330891e-11 2.2073818467527317e-11
J0043.6+2223 10.909500122070312 22.38640022277832 -inf PowerLaw 2107.96728515625 3.534883974073977e-14 2.2641470432281494 3.5986699595735513e-14 2.2453601360321045 0.016782591119408607 bcu LSP 16.51426887512207 0.3266017436981201 0.5039803385734558 1.5090007021711926e-10 2.998808146248422e-11
J0044.8+6802 11.218899726867676 68.03820037841797 -inf LogParabola 1737.5360107421875 2.2325904688348663e-13 2.464390754699707 2.515347955964198e-13 2.4585554599761963 0.08550276607275009 bcu "" 38.303794860839844 0.49885794520378113 0.15493933856487274 6.471822522335913e-10 6.519773609880986e-11
J0044.9+4553 11.231100082397461 45.892601013183594 -inf PowerLaw 1162.3963623046875 1.323572057076311e-13 2.4254324436187744 1.4703689654727015e-13 2.368485450744629 0.07972253859043121 bcu LSP 10.434306144714355 0.0 10.0 1.3361638184772318e-10 2.857777382792026e-11
J0047.1-6203 11.777000427246094 -62.051998138427734 -inf LogParabola 269.5368347167969 4.207014077384219e-12 3.008268117904663 7.824733916361737e-12 3.013821840286255 0.7844195365905762 bcu "" 10.546492576599121 0.0 10.0 8.90053308832961e-12 1.0638629734105454e-11
J0047.9+5448 11.987199783325195 54.801700592041016 -999.0 PowerLaw 13403.4736328125 1.0017061397415007e-15 1.7169437408447266 9.957306399359768e-16 1.7119498252868652 -0.0021461895667016506 bcu HSP 10.983070373535156 0.0 10.0 1.1597667964879932e-10 3.438143866829613e-11
J0048.6-2427 12.170900344848633 -24.454099655151367 -inf PowerLaw 2285.883056640625 3.8239044905779423e-14 2.1068341732025146 4.355765964927927e-14 2.034740924835205 0.0940854474902153 bcu ISP 12.729996681213379 0.19151130318641663 0.4255118668079376 1.9603074719043434e-10 2.9495156317338456e-11
J0049.4-5402 12.35890007019043 -54.03670120239258 -inf PowerLaw 1508.162841796875 1.3096414144125879e-13 2.21484375 1.4706312068731714e-13 2.1058082580566406 0.10317384451627731 bll "" 19.065645217895508 0.29479745030403137 0.14502818882465363 2.669099663510366e-10 2.8733107906853128e-11
J0049.5-4150 12.397299766540527 -41.84600067138672 -inf PowerLaw 4066.653564453125 6.435993502463405e-15 1.9744620323181152 7.216564009511397e-15 1.8867536783218384 0.0789043977856636 bcu HSP 6.0037384033203125 0.0 10.0 1.0421447732555933e-10 2.5393657662742264e-11
J0050.8-3428 12.718299865722656 -34.467498779296875 -inf PowerLaw 4711.3798828125 3.025406234739782e-15 1.9174129962921143 3.052975463107015e-15 1.9218107461929321 -0.0019187643192708492 bcu ISP 16.094812393188477 0.0 10.0 6.347285197438879e-11 2.1636369779143294e-11
J0051.2-6242 12.824299812316895 -62.70370101928711 -999.0 LogParabola 2342.859619140625 3.007210366140489e-13 1.7432879209518433 3.3787057353296124e-13 1.5515451431274414 0.10295556485652924 bll HSP 166.12240600585938 0.4835966229438782 0.10924634337425232 1.846706010333321e-09 6.424668436144643e-11
J0052.9-6644 13.24899959564209 -66.73629760742188 -inf PowerLaw 3471.568603515625 1.1368035114330596e-14 1.979992389678955 1.0701603143958068e-14 2.035555124282837 -0.03599864989519119 bcu "" 8.997725486755371 0.0 10.0 1.348920558585931e-10 2.319699640707107e-11
J0054.4+8627 13.607399940490723 86.4531021118164 -inf PowerLaw 605.6663818359375 1.5088002461999261e-12 2.8158888816833496 1.6626834457855733e-12 2.805138111114502 0.08759851008653641 bcu LSP 22.871753692626953 0.3213694393634796 0.1333404779434204 2.0253163035555133e-10 2.7133777863452835e-11
J0054.7-2455 13.694499969482422 -24.933000564575195 -999.0 LogParabola 2150.6005859375 1.5246416867724377e-13 1.7945247888565063 1.6648318737055162e-13 1.653720498085022 0.07445109635591507 bll HSP 15.85644245147705 0.14547061920166016 0.10044803470373154 7.83556886041481e-10 5.0153683289755335e-11
J0054.8-1954 13.703900337219238 -19.91200065612793 -inf PowerLaw 1280.8802490234375 8.210261219802548e-14 2.3609158992767334 1.0192373204112593e-13 2.2938601970672607 0.15178291499614716 bcu LSP 22.39935874938965 0.6920527815818787 0.3041960299015045 1.0805987354922664e-10 2.4614013952040104e-11
J0055.1-1219 13.780500411987305 -12.32040023803711 -inf LogParabola 846.6293334960938 1.074711391928218e-12 2.323169708251953 1.2837600990925346e-12 2.221247673034668 0.15960481762886047 bcu LSP 170.3337860107422 0.8322646617889404 0.18930770456790924 6.00927418936692e-10 4.6471861081531785e-11
J0056.4-2118 14.120400428771973 -21.302900314331055 -inf LogParabola 1521.5048828125 3.8783654564798764e-13 1.9305464029312134 4.50045382904829e-13 1.7394590377807617 0.13334983587265015 bll ISP 37.19505310058594 0.2890056371688843 0.0873158648610115 1.0376736137018838e-09 5.7292670607722584e-11
J0056.6-4452 14.154800415039062 -44.87289810180664 -inf LogParabola 1129.8974609375 1.3864280003998003e-13 2.32187819480896 1.7197219126172114e-13 2.0079941749572754 0.2924971282482147 bll LSP 14.767175674438477 0.0932532250881195 0.8278616070747375 1.6755664911105583e-10 2.934003387466966e-11
J0056.6-5317 14.159099578857422 -53.29560089111328 -inf PowerLaw 1848.380615234375 5.95129482261654e-14 2.1741726398468018 6.987948631201335e-14 1.962912678718567 0.1678057461977005 bcu ISP 33.362464904785156 0.6848098635673523 0.2157287746667862 1.9190501965304918e-10 2.5288833527259413e-11
J0057.0+4101 14.253399848937988 41.01789855957031 -inf LogParabola 2476.713134765625 2.1965253306000833e-14 2.111072540283203 3.081156206910518e-14 1.9465223550796509 0.28249648213386536 bcu ISP 11.091246604919434 0.0 10.0 1.5845223744204162e-10 3.2979851488645906e-11
J0057.3+2216 14.341500282287598 22.273000717163086 -inf PowerLaw 2115.05517578125 4.2156460478481525e-14 2.1534879207611084 4.403455952737417e-14 2.135268211364746 0.02670326828956604 bcu LSP 12.003694534301758 0.08428888022899628 0.8889990448951721 1.8255107148146266e-10 3.0814389234690154e-11
J0058.0-3233 14.513199806213379 -32.565799713134766 -inf LogParabola 1033.8074951171875 1.2712041705734145e-12 2.1025707721710205 1.4637028568353916e-12 1.8950635194778442 0.16437368094921112 bll LSP 75.64644622802734 0.34841296076774597 0.08621674031019211 1.3766761064459843e-09 6.239644911865128e-11
J0058.3+1723 14.57699966430664 17.388399124145508 -inf PowerLaw 13386.7841796875 4.956895040847289e-16 1.5499533414840698 8.480687626696739e-16 1.4599310159683228 0.28631657361984253 bll HSP 9.317845344543457 0.0 10.0 4.6264790609651385e-11 1.8986130376208443e-11
J0058.6-1140 14.649999618530273 -11.679100036621094 -inf PowerLaw 2572.76806640625 1.8741967681046474e-14 2.118419885635376 1.8852059941332905e-14 2.1131322383880615 0.0006858319393359125 bcu "" 5.050579071044922 0.0 10.0 1.233628615926463e-10 2.7640485386615232e-11
J0059.5-3512 14.885000228881836 -35.211700439453125 -inf LogParabola 2371.826171875 3.079059630959474e-14 1.9923474788665771 4.152931389620265e-14 1.654236078262329 0.3170907199382782 bll "" 15.715888977050781 0.3700651228427887 0.240009143948555 1.9409969465034038e-10 3.0491817404332267e-11
J0100.3+0745 15.093199729919434 7.764699935913086 -inf LogParabola 1486.9259033203125 7.081764645186506e-13 1.929504156112671 8.094434410937934e-13 1.7274552583694458 0.13182568550109863 bll ISP 69.08232116699219 0.31829094886779785 0.08114370703697205 1.8015385849778909e-09 7.585301831092295e-11
J0102.0+1639 15.52280044555664 16.65239906311035 -inf PowerLaw 2023.7852783203125 4.2416160780109693e-14 2.2197961807250977 4.7435129148188857e-14 2.147675037384033 0.09595620632171631 bcu LSP 15.499175071716309 0.3118536174297333 0.39120572805404663 1.6573033223554745e-10 2.9939897783215486e-11
J0102.1+5846 15.537099838256836 58.778099060058594 -inf PowerLaw 5001.47802734375 7.004488982375549e-15 2.2433834075927734 7.785282259088668e-15 2.1946539878845215 0.09014225006103516 bcu HSP 19.835418701171875 0.5331566333770752 0.3877573609352112 2.078834604457569e-10 6.319256229403436e-11
J0102.6-5639 15.656200408935547 -56.655601501464844 -inf PowerLaw 3419.159423828125 1.3484568855677646e-14 2.0398173332214355 1.694598847639013e-14 1.9480361938476562 0.16130514442920685 bcu LSP 13.962013244628906 0.3119257688522339 0.3423396944999695 1.579181924116213e-10 2.965231532536805e-11
J0103.1+4954 15.775300025939941 49.90950012207031 -inf PowerLaw 1029.0115966796875 3.100439013598716e-13 2.598301410675049 3.631873989919099e-13 2.6165881156921387 0.12657757103443146 bcu "" 32.23948287963867 0.6864945292472839 0.22811561822891235 2.089103057212327e-10 3.495159717203933e-11
J0103.5+5337 15.878700256347656 53.62620162963867 -999.0 LogParabola 3465.220947265625 5.913554422618678e-14 1.81380295753479 6.622250626553763e-14 1.6674847602844238 0.08942463994026184 bll "" 43.88767623901367 0.4394998252391815 0.12496766448020935 6.847787337171951e-10 5.4221106771112915e-11
